,Descubrir,Lenguaje,Técnica,Resolucion,Píxeles,Ciclos
2158,Descubrir,asm,normal,512,262144,879137.0
2159,Descubrir,asm,normal,512,262144,934252.0
2160,Descubrir,asm,normal,576,331776,1067715.0
2161,Descubrir,asm,normal,576,331776,1335855.0
2162,Descubrir,asm,normal,576,331776,1058602.0
2163,Descubrir,asm,normal,576,331776,1100885.0
2164,Descubrir,asm,normal,576,331776,1192803.0
2165,Descubrir,asm,normal,576,331776,1155394.0
2166,Descubrir,asm,normal,576,331776,1114599.0
2167,Descubrir,asm,normal,576,331776,1162247.0
2168,Descubrir,asm,normal,576,331776,1238390.0
2169,Descubrir,asm,normal,576,331776,1173862.0
2170,Descubrir,asm,normal,576,331776,1279779.0
2171,Descubrir,asm,normal,576,331776,1076397.0
2172,Descubrir,asm,normal,576,331776,1139776.0
2173,Descubrir,asm,normal,576,331776,1072418.0
2174,Descubrir,asm,normal,576,331776,1165155.0
2175,Descubrir,asm,normal,576,331776,1234969.0
2176,Descubrir,asm,normal,576,331776,1058567.0
2177,Descubrir,asm,normal,576,331776,1301393.0
2178,Descubrir,asm,normal,576,331776,1117927.0
2179,Descubrir,asm,normal,576,331776,1196320.0
2180,Descubrir,asm,normal,576,331776,1059356.0
2181,Descubrir,asm,normal,576,331776,1266387.0
2182,Descubrir,asm,normal,576,331776,1439506.0
2183,Descubrir,asm,normal,576,331776,1331464.0
2184,Descubrir,asm,normal,576,331776,1399487.0
2185,Descubrir,asm,normal,576,331776,1062084.0
2186,Descubrir,asm,normal,576,331776,1388340.0
2187,Descubrir,asm,normal,576,331776,1151243.0
2188,Descubrir,asm,normal,576,331776,1232623.0
2189,Descubrir,asm,normal,576,331776,1183365.0
2190,Descubrir,asm,normal,640,409600,1565882.0
2191,Descubrir,asm,normal,640,409600,1682097.0
2192,Descubrir,asm,normal,640,409600,2887089.0
2193,Descubrir,asm,normal,640,409600,1430630.0
2194,Descubrir,asm,normal,640,409600,1312086.0
2195,Descubrir,asm,normal,640,409600,1314666.0
2196,Descubrir,asm,normal,640,409600,1430416.0
2197,Descubrir,asm,normal,640,409600,1722337.0
2198,Descubrir,asm,normal,640,409600,1432698.0
2199,Descubrir,asm,normal,640,409600,1559511.0
2200,Descubrir,asm,normal,640,409600,1612425.0
2201,Descubrir,asm,normal,640,409600,1459930.0
2202,Descubrir,asm,normal,640,409600,1453983.0
2203,Descubrir,asm,normal,640,409600,1394370.0
2204,Descubrir,asm,normal,640,409600,1419358.0
2205,Descubrir,asm,normal,640,409600,1761981.0
2206,Descubrir,asm,normal,640,409600,1525050.0
2207,Descubrir,asm,normal,640,409600,1505606.0
2208,Descubrir,asm,normal,640,409600,1465347.0
2209,Descubrir,asm,normal,640,409600,1799638.0
2210,Descubrir,asm,normal,640,409600,1615838.0
2211,Descubrir,asm,normal,640,409600,1470777.0
2212,Descubrir,asm,normal,640,409600,1307388.0
2213,Descubrir,asm,normal,640,409600,1404358.0
2214,Descubrir,asm,normal,640,409600,1375926.0
2215,Descubrir,asm,normal,640,409600,1416032.0
2216,Descubrir,asm,normal,640,409600,1397331.0
2217,Descubrir,asm,normal,640,409600,1338573.0
2218,Descubrir,asm,normal,640,409600,1448744.0
2219,Descubrir,asm,normal,640,409600,1424294.0
2220,Descubrir,asm,normal,704,495616,1674093.0
2221,Descubrir,asm,normal,704,495616,1596325.0
2222,Descubrir,asm,normal,704,495616,1746735.0
2223,Descubrir,asm,normal,704,495616,1960878.0
2224,Descubrir,asm,normal,704,495616,1706585.0
2225,Descubrir,asm,normal,704,495616,1716537.0
2226,Descubrir,asm,normal,704,495616,1778531.0
2227,Descubrir,asm,normal,704,495616,1943116.0
2228,Descubrir,asm,normal,704,495616,9929432.0
2229,Descubrir,asm,normal,704,495616,1732631.0
2230,Descubrir,asm,normal,704,495616,1782087.0
2231,Descubrir,asm,normal,704,495616,1863138.0
2232,Descubrir,asm,normal,704,495616,1697303.0
2233,Descubrir,asm,normal,704,495616,1823974.0
2234,Descubrir,asm,normal,704,495616,1680888.0
2235,Descubrir,asm,normal,704,495616,2061741.0
2236,Descubrir,asm,normal,704,495616,1688996.0
2237,Descubrir,asm,normal,704,495616,1590460.0
2238,Descubrir,asm,normal,704,495616,1962624.0
2239,Descubrir,asm,normal,704,495616,1833130.0
2240,Descubrir,asm,normal,704,495616,2247560.0
2241,Descubrir,asm,normal,704,495616,1931219.0
2242,Descubrir,asm,normal,704,495616,1763618.0
2243,Descubrir,asm,normal,704,495616,1695251.0
2244,Descubrir,asm,normal,704,495616,1689130.0
2245,Descubrir,asm,normal,704,495616,2016856.0
2246,Descubrir,asm,normal,704,495616,1634482.0
2247,Descubrir,asm,normal,704,495616,1761021.0
2248,Descubrir,asm,normal,704,495616,1835743.0
2249,Descubrir,asm,normal,704,495616,1647779.0
2250,Descubrir,asm,normal,768,589824,2568693.0
2251,Descubrir,asm,normal,768,589824,2129716.0
2252,Descubrir,asm,normal,768,589824,2184439.0
2253,Descubrir,asm,normal,768,589824,2097660.0
2254,Descubrir,asm,normal,768,589824,2247679.0
2255,Descubrir,asm,normal,768,589824,2043122.0
2256,Descubrir,asm,normal,768,589824,2346215.0
2257,Descubrir,asm,normal,768,589824,2046429.0
2258,Descubrir,asm,normal,768,589824,2089512.0
2259,Descubrir,asm,normal,768,589824,2363163.0
2260,Descubrir,asm,normal,768,589824,2595497.0
2261,Descubrir,asm,normal,768,589824,2465531.0
2262,Descubrir,asm,normal,768,589824,2672818.0
2263,Descubrir,asm,normal,768,589824,2106955.0
2264,Descubrir,asm,normal,768,589824,2309403.0
2265,Descubrir,asm,normal,768,589824,2056224.0
2266,Descubrir,asm,normal,768,589824,2078478.0
2267,Descubrir,asm,normal,768,589824,2272697.0
2268,Descubrir,asm,normal,768,589824,2051363.0
2269,Descubrir,asm,normal,768,589824,2182826.0
2270,Descubrir,asm,normal,768,589824,2437680.0
2271,Descubrir,asm,normal,768,589824,2448576.0
2272,Descubrir,asm,normal,768,589824,1992212.0
2273,Descubrir,asm,normal,768,589824,2043041.0
2274,Descubrir,asm,normal,768,589824,2026410.0
2275,Descubrir,asm,normal,768,589824,2121280.0
2276,Descubrir,asm,normal,768,589824,2178537.0
2277,Descubrir,asm,normal,768,589824,2157179.0
2278,Descubrir,asm,normal,768,589824,9482971.0
2279,Descubrir,asm,normal,768,589824,1976735.0
2280,Descubrir,asm,normal,832,692224,2582800.0
2281,Descubrir,asm,normal,832,692224,2577448.0
2282,Descubrir,asm,normal,832,692224,2773878.0
2283,Descubrir,asm,normal,832,692224,3995204.0
2284,Descubrir,asm,normal,832,692224,2375813.0
2285,Descubrir,asm,normal,832,692224,2410234.0
2286,Descubrir,asm,normal,832,692224,2565759.0
2287,Descubrir,asm,normal,832,692224,2358139.0
2288,Descubrir,asm,normal,832,692224,2716988.0
2289,Descubrir,asm,normal,832,692224,2602803.0
2290,Descubrir,asm,normal,832,692224,3019367.0
2291,Descubrir,asm,normal,832,692224,2573986.0
2292,Descubrir,asm,normal,832,692224,2424272.0
2293,Descubrir,asm,normal,832,692224,2398656.0
2294,Descubrir,asm,normal,832,692224,2388482.0
2295,Descubrir,asm,normal,832,692224,2801489.0
2296,Descubrir,asm,normal,832,692224,2571650.0
2297,Descubrir,asm,normal,832,692224,2543067.0
2298,Descubrir,asm,normal,832,692224,2405772.0
2299,Descubrir,asm,normal,832,692224,2943181.0
2300,Descubrir,asm,normal,832,692224,2484746.0
2301,Descubrir,asm,normal,832,692224,2714318.0
2302,Descubrir,asm,normal,832,692224,2735416.0
2303,Descubrir,asm,normal,832,692224,2650601.0
2304,Descubrir,asm,normal,832,692224,2632027.0
2305,Descubrir,asm,normal,832,692224,2638950.0
2306,Descubrir,asm,normal,832,692224,2649309.0
2307,Descubrir,asm,normal,832,692224,2266162.0
2308,Descubrir,asm,normal,832,692224,2674086.0
2309,Descubrir,asm,normal,832,692224,2512431.0
2310,Descubrir,asm,normal,896,802816,3119959.0
2311,Descubrir,asm,normal,896,802816,2976742.0
2312,Descubrir,asm,normal,896,802816,2836388.0
2313,Descubrir,asm,normal,896,802816,2871837.0
2314,Descubrir,asm,normal,896,802816,2761788.0
2315,Descubrir,asm,normal,896,802816,3239100.0
2316,Descubrir,asm,normal,896,802816,3940121.0
2317,Descubrir,asm,normal,896,802816,3013906.0
2318,Descubrir,asm,normal,896,802816,2971888.0
2319,Descubrir,asm,normal,896,802816,3070059.0
2320,Descubrir,asm,normal,896,802816,3039099.0
2321,Descubrir,asm,normal,896,802816,2894483.0
2322,Descubrir,asm,normal,896,802816,3125500.0
2323,Descubrir,asm,normal,896,802816,3118145.0
2324,Descubrir,asm,normal,896,802816,3093252.0
2325,Descubrir,asm,normal,896,802816,3004867.0
2326,Descubrir,asm,normal,896,802816,3257774.0
2327,Descubrir,asm,normal,896,802816,3132830.0
2328,Descubrir,asm,normal,896,802816,2908440.0
2329,Descubrir,asm,normal,896,802816,2848723.0
2330,Descubrir,asm,normal,896,802816,10150236.0
2331,Descubrir,asm,normal,896,802816,3224218.0
2332,Descubrir,asm,normal,896,802816,3667706.0
2333,Descubrir,asm,normal,896,802816,2920560.0
2334,Descubrir,asm,normal,896,802816,3596737.0
2335,Descubrir,asm,normal,896,802816,2971860.0
2336,Descubrir,asm,normal,896,802816,2910969.0
2337,Descubrir,asm,normal,896,802816,2941701.0
2338,Descubrir,asm,normal,896,802816,3275595.0
2339,Descubrir,asm,normal,896,802816,2810970.0
2340,Descubrir,asm,normal,960,921600,3315427.0
2341,Descubrir,asm,normal,960,921600,3517455.0
2342,Descubrir,asm,normal,960,921600,3276780.0
2343,Descubrir,asm,normal,960,921600,3269054.0
2344,Descubrir,asm,normal,960,921600,3305969.0
2345,Descubrir,asm,normal,960,921600,3976136.0
2346,Descubrir,asm,normal,960,921600,3342294.0
2347,Descubrir,asm,normal,960,921600,4138756.0
2348,Descubrir,asm,normal,960,921600,3292606.0
2349,Descubrir,asm,normal,960,921600,3597251.0
2350,Descubrir,asm,normal,960,921600,3289118.0
2351,Descubrir,asm,normal,960,921600,3685484.0
2352,Descubrir,asm,normal,960,921600,4077524.0
2353,Descubrir,asm,normal,960,921600,3336920.0
2354,Descubrir,asm,normal,960,921600,3789923.0
2355,Descubrir,asm,normal,960,921600,3465677.0
2356,Descubrir,asm,normal,960,921600,3630474.0
2357,Descubrir,asm,normal,960,921600,3344496.0
2358,Descubrir,asm,normal,960,921600,3424739.0
2359,Descubrir,asm,normal,960,921600,3622184.0
2360,Descubrir,asm,normal,960,921600,3456639.0
2361,Descubrir,asm,normal,960,921600,3312960.0
2362,Descubrir,asm,normal,960,921600,3320594.0
2363,Descubrir,asm,normal,960,921600,3439392.0
2364,Descubrir,asm,normal,960,921600,3966838.0
2365,Descubrir,asm,normal,960,921600,3527062.0
2366,Descubrir,asm,normal,960,921600,3350224.0
2367,Descubrir,asm,normal,960,921600,5364511.0
2368,Descubrir,asm,normal,960,921600,3747431.0
2369,Descubrir,asm,normal,960,921600,3382540.0
2370,Descubrir,asm,normal,1024,1048576,3782472.0
2371,Descubrir,asm,normal,1024,1048576,3970666.0
2372,Descubrir,asm,normal,1024,1048576,4001574.0
2373,Descubrir,asm,normal,1024,1048576,3922133.0
2374,Descubrir,asm,normal,1024,1048576,3816575.0
2375,Descubrir,asm,normal,1024,1048576,4424057.0
2376,Descubrir,asm,normal,1024,1048576,3773736.0
2377,Descubrir,asm,normal,1024,1048576,3847364.0
2378,Descubrir,asm,normal,1024,1048576,3752339.0
2379,Descubrir,asm,normal,1024,1048576,4001303.0
2380,Descubrir,asm,normal,1024,1048576,3868382.0
2381,Descubrir,asm,normal,1024,1048576,4326651.0
2382,Descubrir,asm,normal,1024,1048576,4069397.0
2383,Descubrir,asm,normal,1024,1048576,3968854.0
2384,Descubrir,asm,normal,1024,1048576,4108344.0
2385,Descubrir,asm,normal,1024,1048576,4091843.0
2386,Descubrir,asm,normal,1024,1048576,11093355.0
2387,Descubrir,asm,normal,1024,1048576,3818777.0
2388,Descubrir,asm,normal,1024,1048576,3891166.0
2389,Descubrir,asm,normal,1024,1048576,3818128.0
2390,Descubrir,asm,normal,1024,1048576,3907756.0
2391,Descubrir,asm,normal,1024,1048576,3903036.0
2392,Descubrir,asm,normal,1024,1048576,3894421.0
2393,Descubrir,asm,normal,1024,1048576,4006931.0
2394,Descubrir,asm,normal,1024,1048576,3810234.0
2395,Descubrir,asm,normal,1024,1048576,3801593.0
2396,Descubrir,asm,normal,1024,1048576,3892912.0
2397,Descubrir,asm,normal,1024,1048576,4041009.0
2398,Descubrir,asm,normal,1024,1048576,14853848.0
2399,Descubrir,asm,normal,1024,1048576,4080476.0
