,Zigzag,Lenguaje,Técnica,Resolucion,Píxeles,Ciclos
356,Zigzag,asm,normal,768,589824,3804358.0
357,Zigzag,asm,normal,768,589824,3763635.0
358,Zigzag,asm,normal,768,589824,3636187.0
359,Zigzag,asm,normal,768,589824,3838151.0
360,Zigzag,asm,normal,832,692224,4768023.0
361,Zigzag,asm,normal,832,692224,4363968.0
362,Zigzag,asm,normal,832,692224,4321254.0
363,Zigzag,asm,normal,832,692224,4480570.0
364,Zigzag,asm,normal,832,692224,18719048.0
365,Zigzag,asm,normal,832,692224,4578253.0
366,Zigzag,asm,normal,832,692224,11001909.0
367,Zigzag,asm,normal,832,692224,4317008.0
368,Zigzag,asm,normal,832,692224,4583243.0
369,Zigzag,asm,normal,832,692224,4492326.0
370,Zigzag,asm,normal,832,692224,4465390.0
371,Zigzag,asm,normal,832,692224,4527674.0
372,Zigzag,asm,normal,832,692224,4365543.0
373,Zigzag,asm,normal,832,692224,4667449.0
374,Zigzag,asm,normal,832,692224,4286898.0
375,Zigzag,asm,normal,832,692224,4453346.0
376,Zigzag,asm,normal,832,692224,4435796.0
377,Zigzag,asm,normal,832,692224,4688787.0
378,Zigzag,asm,normal,832,692224,5010186.0
379,Zigzag,asm,normal,832,692224,5233152.0
380,Zigzag,asm,normal,832,692224,4464856.0
381,Zigzag,asm,normal,832,692224,4523209.0
382,Zigzag,asm,normal,832,692224,5076375.0
383,Zigzag,asm,normal,832,692224,4418516.0
384,Zigzag,asm,normal,832,692224,4425120.0
385,Zigzag,asm,normal,832,692224,4378315.0
386,Zigzag,asm,normal,832,692224,4562767.0
387,Zigzag,asm,normal,832,692224,4398216.0
388,Zigzag,asm,normal,832,692224,4439403.0
389,Zigzag,asm,normal,832,692224,4414811.0
390,Zigzag,asm,normal,896,802816,5108781.0
391,Zigzag,asm,normal,896,802816,5475594.0
392,Zigzag,asm,normal,896,802816,5094233.0
393,Zigzag,asm,normal,896,802816,5111644.0
394,Zigzag,asm,normal,896,802816,5383836.0
395,Zigzag,asm,normal,896,802816,5149342.0
396,Zigzag,asm,normal,896,802816,5090662.0
397,Zigzag,asm,normal,896,802816,19237538.0
398,Zigzag,asm,normal,896,802816,5310601.0
399,Zigzag,asm,normal,896,802816,5212024.0
400,Zigzag,asm,normal,896,802816,5464817.0
401,Zigzag,asm,normal,896,802816,5238451.0
402,Zigzag,asm,normal,896,802816,5848281.0
403,Zigzag,asm,normal,896,802816,5204202.0
404,Zigzag,asm,normal,896,802816,5237522.0
