,Ocultar,Lenguaje,Técnica,Resolucion,Píxeles,Ciclos
2151,Ocultar,asm,normal,512,262144,1563736.0
2152,Ocultar,asm,normal,512,262144,1654386.0
2153,Ocultar,asm,normal,512,262144,1748883.0
2154,Ocultar,asm,normal,512,262144,1682198.0
2155,Ocultar,asm,normal,512,262144,1510438.0
2156,Ocultar,asm,normal,512,262144,1739753.0
2157,Ocultar,asm,normal,512,262144,1592351.0
2158,Ocultar,asm,normal,512,262144,1589908.0
2159,Ocultar,asm,normal,512,262144,1589674.0
2160,Ocultar,asm,normal,576,331776,1939640.0
2161,Ocultar,asm,normal,576,331776,1956502.0
2162,Ocultar,asm,normal,576,331776,1894436.0
2163,Ocultar,asm,normal,576,331776,1957411.0
2164,Ocultar,asm,normal,576,331776,2098168.0
2165,Ocultar,asm,normal,576,331776,1928899.0
2166,Ocultar,asm,normal,576,331776,1853868.0
2167,Ocultar,asm,normal,576,331776,1936516.0
2168,Ocultar,asm,normal,576,331776,1926810.0
2169,Ocultar,asm,normal,576,331776,2119739.0
2170,Ocultar,asm,normal,576,331776,1875050.0
2171,Ocultar,asm,normal,576,331776,2087155.0
2172,Ocultar,asm,normal,576,331776,2365076.0
2173,Ocultar,asm,normal,576,331776,2198720.0
2174,Ocultar,asm,normal,576,331776,1912781.0
2175,Ocultar,asm,normal,576,331776,1950152.0
2176,Ocultar,asm,normal,576,331776,2126999.0
2177,Ocultar,asm,normal,576,331776,1928944.0
2178,Ocultar,asm,normal,576,331776,2122164.0
2179,Ocultar,asm,normal,576,331776,2188219.0
2180,Ocultar,asm,normal,576,331776,2127957.0
2181,Ocultar,asm,normal,576,331776,2010561.0
2182,Ocultar,asm,normal,576,331776,2139111.0
2183,Ocultar,asm,normal,576,331776,2146955.0
2184,Ocultar,asm,normal,576,331776,2151841.0
2185,Ocultar,asm,normal,576,331776,2074579.0
2186,Ocultar,asm,normal,576,331776,1820283.0
2187,Ocultar,asm,normal,576,331776,1869768.0
2188,Ocultar,asm,normal,576,331776,1920675.0
2189,Ocultar,asm,normal,576,331776,1956640.0
2190,Ocultar,asm,normal,640,409600,2825447.0
2191,Ocultar,asm,normal,640,409600,2464973.0
2192,Ocultar,asm,normal,640,409600,2410923.0
2193,Ocultar,asm,normal,640,409600,2460452.0
2194,Ocultar,asm,normal,640,409600,2544056.0
2195,Ocultar,asm,normal,640,409600,2628208.0
2196,Ocultar,asm,normal,640,409600,2435097.0
2197,Ocultar,asm,normal,640,409600,2363847.0
2198,Ocultar,asm,normal,640,409600,2533002.0
2199,Ocultar,asm,normal,640,409600,2495512.0
2200,Ocultar,asm,normal,640,409600,2271012.0
2201,Ocultar,asm,normal,640,409600,2773563.0
2202,Ocultar,asm,normal,640,409600,2910695.0
2203,Ocultar,asm,normal,640,409600,2562753.0
2204,Ocultar,asm,normal,640,409600,2555355.0
2205,Ocultar,asm,normal,640,409600,2405644.0
2206,Ocultar,asm,normal,640,409600,2312481.0
2207,Ocultar,asm,normal,640,409600,2527801.0
2208,Ocultar,asm,normal,640,409600,2313905.0
2209,Ocultar,asm,normal,640,409600,2653886.0
2210,Ocultar,asm,normal,640,409600,2386895.0
2211,Ocultar,asm,normal,640,409600,2530491.0
2212,Ocultar,asm,normal,640,409600,2468003.0
2213,Ocultar,asm,normal,640,409600,27072416.0
2214,Ocultar,asm,normal,640,409600,26669800.0
2215,Ocultar,asm,normal,640,409600,2752832.0
2216,Ocultar,asm,normal,640,409600,2323207.0
2217,Ocultar,asm,normal,640,409600,2526277.0
2218,Ocultar,asm,normal,640,409600,2489736.0
2219,Ocultar,asm,normal,640,409600,2370570.0
2220,Ocultar,asm,normal,704,495616,3053753.0
2221,Ocultar,asm,normal,704,495616,2926227.0
2222,Ocultar,asm,normal,704,495616,3122629.0
2223,Ocultar,asm,normal,704,495616,3224504.0
2224,Ocultar,asm,normal,704,495616,3070341.0
2225,Ocultar,asm,normal,704,495616,2934626.0
2226,Ocultar,asm,normal,704,495616,3052554.0
2227,Ocultar,asm,normal,704,495616,4457413.0
2228,Ocultar,asm,normal,704,495616,3383016.0
2229,Ocultar,asm,normal,704,495616,3002696.0
2230,Ocultar,asm,normal,704,495616,9930775.0
2231,Ocultar,asm,normal,704,495616,2843766.0
2232,Ocultar,asm,normal,704,495616,13204408.0
2233,Ocultar,asm,normal,704,495616,3134624.0
2234,Ocultar,asm,normal,704,495616,2842980.0
2235,Ocultar,asm,normal,704,495616,3102249.0
2236,Ocultar,asm,normal,704,495616,3211990.0
2237,Ocultar,asm,normal,704,495616,2961187.0
2238,Ocultar,asm,normal,704,495616,3049930.0
2239,Ocultar,asm,normal,704,495616,3185612.0
2240,Ocultar,asm,normal,704,495616,3092082.0
2241,Ocultar,asm,normal,704,495616,3268473.0
2242,Ocultar,asm,normal,704,495616,2925153.0
2243,Ocultar,asm,normal,704,495616,3262006.0
2244,Ocultar,asm,normal,704,495616,2984711.0
2245,Ocultar,asm,normal,704,495616,3865001.0
2246,Ocultar,asm,normal,704,495616,2826532.0
2247,Ocultar,asm,normal,704,495616,3088105.0
2248,Ocultar,asm,normal,704,495616,2950652.0
2249,Ocultar,asm,normal,704,495616,3132282.0
2250,Ocultar,asm,normal,768,589824,3859368.0
2251,Ocultar,asm,normal,768,589824,3645877.0
2252,Ocultar,asm,normal,768,589824,17746746.0
2253,Ocultar,asm,normal,768,589824,3519960.0
2254,Ocultar,asm,normal,768,589824,3823294.0
2255,Ocultar,asm,normal,768,589824,3571852.0
2256,Ocultar,asm,normal,768,589824,4399773.0
2257,Ocultar,asm,normal,768,589824,4243641.0
2258,Ocultar,asm,normal,768,589824,3564830.0
2259,Ocultar,asm,normal,768,589824,4062153.0
2260,Ocultar,asm,normal,768,589824,5494232.0
2261,Ocultar,asm,normal,768,589824,3724522.0
2262,Ocultar,asm,normal,768,589824,3742200.0
2263,Ocultar,asm,normal,768,589824,5368468.0
2264,Ocultar,asm,normal,768,589824,3863247.0
2265,Ocultar,asm,normal,768,589824,31709708.0
2266,Ocultar,asm,normal,768,589824,3830129.0
2267,Ocultar,asm,normal,768,589824,3573688.0
2268,Ocultar,asm,normal,768,589824,3577638.0
2269,Ocultar,asm,normal,768,589824,6615535.0
2270,Ocultar,asm,normal,768,589824,3736948.0
2271,Ocultar,asm,normal,768,589824,3886772.0
2272,Ocultar,asm,normal,768,589824,3635715.0
2273,Ocultar,asm,normal,768,589824,5518753.0
2274,Ocultar,asm,normal,768,589824,3647074.0
2275,Ocultar,asm,normal,768,589824,3825864.0
2276,Ocultar,asm,normal,768,589824,3598796.0
2277,Ocultar,asm,normal,768,589824,3675289.0
2278,Ocultar,asm,normal,768,589824,3881977.0
2279,Ocultar,asm,normal,768,589824,3739505.0
2280,Ocultar,asm,normal,832,692224,4855433.0
2281,Ocultar,asm,normal,832,692224,4440446.0
2282,Ocultar,asm,normal,832,692224,4283875.0
2283,Ocultar,asm,normal,832,692224,4168989.0
2284,Ocultar,asm,normal,832,692224,4355689.0
2285,Ocultar,asm,normal,832,692224,4695057.0
2286,Ocultar,asm,normal,832,692224,4428060.0
2287,Ocultar,asm,normal,832,692224,4259075.0
2288,Ocultar,asm,normal,832,692224,4477955.0
2289,Ocultar,asm,normal,832,692224,4362382.0
2290,Ocultar,asm,normal,832,692224,4355925.0
2291,Ocultar,asm,normal,832,692224,4351808.0
2292,Ocultar,asm,normal,832,692224,4298235.0
2293,Ocultar,asm,normal,832,692224,4500383.0
2294,Ocultar,asm,normal,832,692224,4425305.0
2295,Ocultar,asm,normal,832,692224,4399041.0
2296,Ocultar,asm,normal,832,692224,5214327.0
2297,Ocultar,asm,normal,832,692224,4590161.0
2298,Ocultar,asm,normal,832,692224,4350652.0
2299,Ocultar,asm,normal,832,692224,4124766.0
2300,Ocultar,asm,normal,832,692224,4146541.0
2301,Ocultar,asm,normal,832,692224,4189189.0
2302,Ocultar,asm,normal,832,692224,4177037.0
2303,Ocultar,asm,normal,832,692224,4518798.0
2304,Ocultar,asm,normal,832,692224,4341939.0
2305,Ocultar,asm,normal,832,692224,4253358.0
2306,Ocultar,asm,normal,832,692224,4551017.0
2307,Ocultar,asm,normal,832,692224,4963669.0
2308,Ocultar,asm,normal,832,692224,4170082.0
2309,Ocultar,asm,normal,832,692224,4280425.0
2310,Ocultar,asm,normal,896,802816,5146597.0
2311,Ocultar,asm,normal,896,802816,5034584.0
2312,Ocultar,asm,normal,896,802816,5013754.0
2313,Ocultar,asm,normal,896,802816,5298439.0
2314,Ocultar,asm,normal,896,802816,5143230.0
2315,Ocultar,asm,normal,896,802816,4837256.0
2316,Ocultar,asm,normal,896,802816,22535028.0
2317,Ocultar,asm,normal,896,802816,5079906.0
2318,Ocultar,asm,normal,896,802816,5300876.0
2319,Ocultar,asm,normal,896,802816,5239533.0
2320,Ocultar,asm,normal,896,802816,4840557.0
2321,Ocultar,asm,normal,896,802816,5024558.0
2322,Ocultar,asm,normal,896,802816,5147955.0
2323,Ocultar,asm,normal,896,802816,5299139.0
2324,Ocultar,asm,normal,896,802816,5002471.0
2325,Ocultar,asm,normal,896,802816,4846465.0
2326,Ocultar,asm,normal,896,802816,5013924.0
2327,Ocultar,asm,normal,896,802816,19038192.0
2328,Ocultar,asm,normal,896,802816,5242389.0
2329,Ocultar,asm,normal,896,802816,5236998.0
2330,Ocultar,asm,normal,896,802816,5145597.0
2331,Ocultar,asm,normal,896,802816,5132099.0
2332,Ocultar,asm,normal,896,802816,5336263.0
2333,Ocultar,asm,normal,896,802816,4894853.0
2334,Ocultar,asm,normal,896,802816,5032774.0
2335,Ocultar,asm,normal,896,802816,8793034.0
2336,Ocultar,asm,normal,896,802816,4820132.0
2337,Ocultar,asm,normal,896,802816,5217866.0
2338,Ocultar,asm,normal,896,802816,4871431.0
2339,Ocultar,asm,normal,896,802816,4944972.0
2340,Ocultar,asm,normal,960,921600,19953630.0
2341,Ocultar,asm,normal,960,921600,5791943.0
2342,Ocultar,asm,normal,960,921600,5886234.0
2343,Ocultar,asm,normal,960,921600,5767580.0
2344,Ocultar,asm,normal,960,921600,6131223.0
2345,Ocultar,asm,normal,960,921600,6094719.0
2346,Ocultar,asm,normal,960,921600,6001321.0
2347,Ocultar,asm,normal,960,921600,5647022.0
2348,Ocultar,asm,normal,960,921600,5772757.0
2349,Ocultar,asm,normal,960,921600,5880043.0
2350,Ocultar,asm,normal,960,921600,19835602.0
2351,Ocultar,asm,normal,960,921600,19768718.0
2352,Ocultar,asm,normal,960,921600,16485626.0
2353,Ocultar,asm,normal,960,921600,5847163.0
2354,Ocultar,asm,normal,960,921600,5783650.0
2355,Ocultar,asm,normal,960,921600,6313908.0
2356,Ocultar,asm,normal,960,921600,7710594.0
2357,Ocultar,asm,normal,960,921600,5821575.0
2358,Ocultar,asm,normal,960,921600,6132855.0
2359,Ocultar,asm,normal,960,921600,7098205.0
2360,Ocultar,asm,normal,960,921600,20143434.0
2361,Ocultar,asm,normal,960,921600,5711994.0
2362,Ocultar,asm,normal,960,921600,5755376.0
2363,Ocultar,asm,normal,960,921600,11786007.0
2364,Ocultar,asm,normal,960,921600,6114604.0
2365,Ocultar,asm,normal,960,921600,5893992.0
2366,Ocultar,asm,normal,960,921600,6977192.0
2367,Ocultar,asm,normal,960,921600,5911726.0
2368,Ocultar,asm,normal,960,921600,5973398.0
2369,Ocultar,asm,normal,960,921600,6166964.0
2370,Ocultar,asm,normal,1024,1048576,6512392.0
2371,Ocultar,asm,normal,1024,1048576,8662005.0
2372,Ocultar,asm,normal,1024,1048576,7106097.0
2373,Ocultar,asm,normal,1024,1048576,6512660.0
2374,Ocultar,asm,normal,1024,1048576,6760338.0
2375,Ocultar,asm,normal,1024,1048576,6468599.0
2376,Ocultar,asm,normal,1024,1048576,7401796.0
2377,Ocultar,asm,normal,1024,1048576,6603186.0
2378,Ocultar,asm,normal,1024,1048576,6578621.0
2379,Ocultar,asm,normal,1024,1048576,6600738.0
2380,Ocultar,asm,normal,1024,1048576,15131028.0
2381,Ocultar,asm,normal,1024,1048576,6743313.0
2382,Ocultar,asm,normal,1024,1048576,12626035.0
2383,Ocultar,asm,normal,1024,1048576,6689298.0
2384,Ocultar,asm,normal,1024,1048576,6393240.0
2385,Ocultar,asm,normal,1024,1048576,6618700.0
2386,Ocultar,asm,normal,1024,1048576,6394131.0
2387,Ocultar,asm,normal,1024,1048576,25459920.0
2388,Ocultar,asm,normal,1024,1048576,6514733.0
2389,Ocultar,asm,normal,1024,1048576,7226294.0
2390,Ocultar,asm,normal,1024,1048576,6562175.0
2391,Ocultar,asm,normal,1024,1048576,7045777.0
2392,Ocultar,asm,normal,1024,1048576,6508375.0
2393,Ocultar,asm,normal,1024,1048576,6401402.0
2394,Ocultar,asm,normal,1024,1048576,6446119.0
2395,Ocultar,asm,normal,1024,1048576,7118821.0
2396,Ocultar,asm,normal,1024,1048576,6682218.0
2397,Ocultar,asm,normal,1024,1048576,6643721.0
2398,Ocultar,asm,normal,1024,1048576,19325420.0
2399,Ocultar,asm,normal,1024,1048576,7006008.0
