,Zigzag,Lenguaje,Técnica,Resolucion,Píxeles,Ciclos
369,Zigzag,asm,normal,832,692224,5110987.0
370,Zigzag,asm,normal,832,692224,4646690.0
371,Zigzag,asm,normal,832,692224,4685823.0
372,Zigzag,asm,normal,832,692224,4462629.0
373,Zigzag,asm,normal,832,692224,4993111.0
374,Zigzag,asm,normal,832,692224,4354057.0
375,Zigzag,asm,normal,832,692224,4240954.0
376,Zigzag,asm,normal,832,692224,4481555.0
377,Zigzag,asm,normal,832,692224,4604973.0
378,Zigzag,asm,normal,832,692224,4297595.0
379,Zigzag,asm,normal,832,692224,4463339.0
380,Zigzag,asm,normal,832,692224,5409602.0
381,Zigzag,asm,normal,832,692224,4465455.0
382,Zigzag,asm,normal,832,692224,4249736.0
383,Zigzag,asm,normal,832,692224,4638546.0
384,Zigzag,asm,normal,832,692224,4481665.0
385,Zigzag,asm,normal,832,692224,4283568.0
386,Zigzag,asm,normal,832,692224,4454733.0
387,Zigzag,asm,normal,832,692224,4316155.0
388,Zigzag,asm,normal,832,692224,4521735.0
389,Zigzag,asm,normal,832,692224,14987299.0
390,Zigzag,asm,normal,896,802816,4976479.0
391,Zigzag,asm,normal,896,802816,5258198.0
392,Zigzag,asm,normal,896,802816,5714724.0
393,Zigzag,asm,normal,896,802816,5365962.0
394,Zigzag,asm,normal,896,802816,5185850.0
395,Zigzag,asm,normal,896,802816,6051322.0
396,Zigzag,asm,normal,896,802816,5366176.0
397,Zigzag,asm,normal,896,802816,5134145.0
398,Zigzag,asm,normal,896,802816,5254427.0
399,Zigzag,asm,normal,896,802816,4916871.0
400,Zigzag,asm,normal,896,802816,5246875.0
401,Zigzag,asm,normal,896,802816,6075126.0
402,Zigzag,asm,normal,896,802816,4927354.0
403,Zigzag,asm,normal,896,802816,5266306.0
404,Zigzag,asm,normal,896,802816,5405564.0
405,Zigzag,asm,normal,896,802816,5636645.0
406,Zigzag,asm,normal,896,802816,5388504.0
407,Zigzag,asm,normal,896,802816,5031161.0
408,Zigzag,asm,normal,896,802816,5495372.0
409,Zigzag,asm,normal,896,802816,5239232.0
410,Zigzag,asm,normal,896,802816,5335257.0
411,Zigzag,asm,normal,896,802816,5485442.0
412,Zigzag,asm,normal,896,802816,13559051.0
413,Zigzag,asm,normal,896,802816,5236134.0
414,Zigzag,asm,normal,896,802816,5354143.0
415,Zigzag,asm,normal,896,802816,5321581.0
416,Zigzag,asm,normal,896,802816,5434527.0
417,Zigzag,asm,normal,896,802816,5082668.0
418,Zigzag,asm,normal,896,802816,29280496.0
419,Zigzag,asm,normal,896,802816,5441762.0
420,Zigzag,asm,normal,960,921600,6233089.0
421,Zigzag,asm,normal,960,921600,6334916.0
422,Zigzag,asm,normal,960,921600,7612803.0
423,Zigzag,asm,normal,960,921600,6273984.0
424,Zigzag,asm,normal,960,921600,6084603.0
425,Zigzag,asm,normal,960,921600,5862950.0
426,Zigzag,asm,normal,960,921600,6179898.0
427,Zigzag,asm,normal,960,921600,5826458.0
428,Zigzag,asm,normal,960,921600,6245518.0
429,Zigzag,asm,normal,960,921600,6303044.0
430,Zigzag,asm,normal,960,921600,6170966.0
431,Zigzag,asm,normal,960,921600,6412384.0
